Episode,Time,UE x,UE y,UE SINR,BS TX Power,Beam Index,Action,Cumul. Reward,Done,Abort,Loss,Q
43.0,4.0,-71.2788356863538,47.59271054299907,2.58,1.21,3.0,1.0,13.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,5.0,-71.53136473032347,47.708423877489615,17.75,1.52,0.0,0.0,20.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,6.0,-71.6644775134925,47.95223011363659,10.5,1.35,0.0,3.0,20.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,7.0,-71.86489350163286,48.14456816375898,2.85,1.7,1.0,0.0,22.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,8.0,-71.95757849906066,47.88270945170424,7.46,2.14,2.0,0.0,24.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,9.0,-72.05987742607539,47.62445488086609,8.18,2.69,3.0,0.0,26.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,10.0,-72.14724775538323,47.88813445797398,10.6,3.02,3.0,2.0,26.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,11.0,-72.33378103069406,48.09396407447505,17.94,3.8,0.0,0.0,33.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,12.0,-72.36332404440887,47.8177617859838,0.56,4.78,1.0,0.0,35.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,13.0,-72.6245868516037,47.91211346537446,13.38,6.02,2.0,0.0,47.0,1.0,0.0,1.7851757492337907,9.737887280594025
43.0,14.0,-72.52783656799824,48.17249755945362,-24.56,4.78,3.0,1.0,42.0,0.0,1.0,1.7851757492337907,9.737887280594025
44.0,1.0,57.901350597708344,-63.10497865394523,1.5,28.84,1.0,2.0,0.0,0.0,0.0,1.5971774101257323,9.929422715306282
44.0,2.0,57.917076782967875,-62.82764639667186,30.33,36.31,2.0,0.0,7.0,0.0,0.0,1.5971774101257323,9.929422715306282
44.0,3.0,57.96748914363824,-62.55448145067988,32.75,28.84,3.0,1.0,14.0,0.0,0.0,1.5971774101257323,9.929422715306282
44.0,4.0,57.894198007604714,-62.8224159635857,25.97,25.7,3.0,3.0,14.0,0.0,0.0,1.5971774101257323,9.929422715306282
44.0,5.0,58.151676341975104,-62.71817872860217,-4.6,32.35,0.0,0.0,9.0,0.0,1.0,1.5971774101257323,9.929422715306282
45.0,1.0,-33.398094970345916,-121.59074863841153,0.26,5.84,0.0,0.0,2.0,0.0,0.0,1.6432857036590576,9.978848240524531
45.0,2.0,-33.187253919813806,-121.77159814832979,7.16,6.55,0.0,2.0,2.0,0.0,0.0,1.6432857036590576,9.978848240524531
45.0,3.0,-33.241875863879926,-122.04395258110736,0.39,7.35,0.0,2.0,2.0,0.0,0.0,1.6432857036590576,9.978848240524531
